sector_id,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor,mes,año,dia_semana,trimestre,valor_acumulado,valor_promedio_anual,valor_por_mes,valor_categoria
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-01-01,0.0,1,2012,6,1,0.0,52399.43010416667,0.0,Very low
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-02-01,0.0,2,2012,2,1,0.0,52399.43010416667,0.0,Very low
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-03-01,0.0,3,2012,3,1,0.0,52399.43010416667,0.0,Very low
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-04-01,0.0,4,2012,6,2,0.0,52399.43010416667,0.0,Very low
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-05-01,764.924,5,2012,1,2,764.924,52399.43010416667,152.9848,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-06-01,3478.232,6,2012,4,2,4243.156,52399.43010416667,579.7053333333333,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-07-01,3395.954,7,2012,6,3,7639.110000000001,52399.43010416667,485.13628571428575,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-08-01,2928.667,8,2012,2,3,10567.777,52399.43010416667,366.083375,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-09-01,2841.751,9,2012,5,3,13409.528,52399.43010416667,315.75011111111115,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-10-01,6902.033,10,2012,0,4,20311.561,52399.43010416667,690.2033,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-11-01,7619.762,11,2012,3,4,27931.323,52399.43010416667,692.7056363636364,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2012-12-01,8319.123,12,2012,5,4,36250.445999999996,52399.43010416667,693.2602499999999,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-01-01,7893.987,1,2013,1,1,44144.433,53255.022666666664,7893.987,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-02-01,7648.21,2,2013,4,1,51792.643,53255.022666666664,3824.105,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-03-01,9011.614,3,2013,4,1,60804.257,53255.022666666664,3003.871333333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-04-01,8457.639,4,2013,0,2,69261.896,53255.022666666664,2114.40975,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-05-01,9381.065,5,2013,2,2,78642.961,53255.022666666664,1876.2130000000002,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-06-01,9167.534,6,2013,5,2,87810.495,53255.022666666664,1527.9223333333332,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-07-01,10502.377,7,2013,0,3,98312.872,53255.022666666664,1500.3395714285714,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-08-01,9771.545,8,2013,3,3,108084.417,53255.022666666664,1221.443125,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-09-01,8532.627,9,2013,6,3,116617.044,53255.022666666664,948.0696666666668,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-10-01,9232.04,10,2013,1,4,125849.084,53255.022666666664,923.2040000000001,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-11-01,9628.18,11,2013,4,4,135477.264,53255.022666666664,875.289090909091,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2013-12-01,9323.934,12,2013,6,4,144801.198,53255.022666666664,776.9944999999999,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-01-01,8846.178,1,2014,2,1,153647.376,79747.36847916666,8846.178,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-02-01,8281.122,2,2014,5,1,161928.498,79747.36847916666,4140.561,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-03-01,8765.558,3,2014,5,1,170694.056,79747.36847916666,2921.852666666667,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-04-01,8054.257,4,2014,1,2,178748.313,79747.36847916666,2013.56425,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-05-01,9214.2,5,2014,3,2,187962.513,79747.36847916666,1842.8400000000001,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-06-01,9332.54,6,2014,6,2,197295.053,79747.36847916666,1555.4233333333334,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-07-01,9257.793,7,2014,1,3,206552.846,79747.36847916666,1322.541857142857,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-08-01,8754.624,8,2014,4,3,215307.47,79747.36847916666,1094.328,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-09-01,8210.751,9,2014,0,3,223518.221,79747.36847916666,912.3056666666666,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-10-01,8722.07,10,2014,2,4,232240.291,79747.36847916666,872.207,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-11-01,7286.479,11,2014,5,4,239526.77,79747.36847916666,662.4071818181818,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2014-12-01,8321.551,12,2014,0,4,247848.321,79747.36847916666,693.4625833333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-01-01,7930.898,1,2015,3,1,255779.219,124187.57295833335,7930.898,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-02-01,6939.991,2,2015,6,1,262719.21,124187.57295833335,3469.9955,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-03-01,5969.649,3,2015,6,1,268688.859,124187.57295833335,1989.883,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-04-01,6597.348,4,2015,2,2,275286.207,124187.57295833335,1649.337,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-05-01,7360.37,5,2015,4,2,282646.577,124187.57295833335,1472.074,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-06-01,7136.112,6,2015,0,2,289782.689,124187.57295833335,1189.352,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-07-01,7041.496,7,2015,2,3,296824.185,124187.57295833335,1005.928,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-08-01,7062.82,8,2015,5,3,303887.005,124187.57295833335,882.8525,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-09-01,7177.049,9,2015,1,3,311064.054,124187.57295833335,797.4498888888888,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-10-01,6822.348,10,2015,3,4,317886.402,124187.57295833335,682.2348,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-11-01,6945.9,11,2015,6,4,324832.302,124187.57295833335,631.4454545454545,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2015-12-01,6618.856,12,2015,1,4,331451.158,124187.57295833335,551.5713333333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-01-01,7094.434,1,2016,4,1,338545.592,161146.407625,7094.434,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-02-01,5978.125,2,2016,0,1,344523.717,161146.407625,2989.0625,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-03-01,5791.673,3,2016,1,1,350315.39,161146.407625,1930.5576666666666,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-04-01,4863.356,4,2016,4,2,355178.746,161146.407625,1215.839,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-05-01,3705.489,5,2016,6,2,358884.235,161146.407625,741.0978,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-06-01,4348.078,6,2016,2,2,363232.313,161146.407625,724.6796666666668,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-07-01,4753.472,7,2016,4,3,367985.785,161146.407625,679.0674285714285,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-08-01,4669.963,8,2016,0,3,372655.748,161146.407625,583.745375,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-09-01,3579.48,9,2016,3,3,376235.228,161146.407625,397.72,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-10-01,3790.704,10,2016,5,4,380025.932,161146.407625,379.0704,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-11-01,4612.87,11,2016,1,4,384638.802,161146.407625,419.35181818181815,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2016-12-01,4322.648,12,2016,3,4,388961.45,161146.407625,360.22066666666666,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-01-01,3387.187,1,2017,6,1,392348.637,120313.46925000001,3387.187,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-02-01,3291.326,2,2017,2,1,395639.963,120313.46925000001,1645.663,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-03-01,3950.112,3,2017,2,1,399590.075,120313.46925000001,1316.704,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-04-01,3410.116,4,2017,5,2,403000.191,120313.46925000001,852.529,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-05-01,4229.613,5,2017,0,2,407229.804,120313.46925000001,845.9226000000001,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-06-01,4150.644,6,2017,3,2,411380.448,120313.46925000001,691.774,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-07-01,4701.008,7,2017,5,3,416081.456,120313.46925000001,671.5725714285715,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-08-01,5483.453,8,2017,1,3,421564.909,120313.46925000001,685.431625,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-09-01,6072.845,9,2017,4,3,427637.754,120313.46925000001,674.7605555555556,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-10-01,6923.723,10,2017,6,4,434561.477,120313.46925000001,692.3723,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-11-01,6757.148,11,2017,2,4,441318.625,120313.46925000001,614.2861818181818,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-12-01,6383.182,12,2017,4,4,447701.80700000003,120313.46925000001,531.9318333333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-01-01,6962.233,1,2018,0,1,454664.04,145665.045125,6962.233,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-02-01,5691.346,2,2018,3,1,460355.386,145665.045125,2845.673,Medium
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-03-01,8507.65,3,2018,3,1,468863.036,145665.045125,2835.883333333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-04-01,9635.72,4,2018,6,2,478498.756,145665.045125,2408.93,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-05-01,11308.623,5,2018,1,2,489807.379,145665.045125,2261.7246,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-06-01,10766.214,6,2018,4,2,500573.593,145665.045125,1794.369,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-07-01,11008.838,7,2018,6,3,511582.431,145665.045125,1572.6911428571427,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-08-01,11109.452,8,2018,2,3,522691.883,145665.045125,1388.6815,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-09-01,10960.079,9,2018,5,3,533651.9619999999,145665.045125,1217.7865555555554,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-10-01,11686.535,10,2018,0,4,545338.497,145665.045125,1168.6535,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-11-01,11212.654,11,2018,3,4,556551.151,145665.045125,1019.3321818181819,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-12-01,11868.803,12,2018,5,4,568419.954,145665.045125,989.0669166666667,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-01-01,11786.458,1,2019,1,1,580206.412,69107.92202380953,11786.458,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-02-01,10459.69,2,2019,4,1,590666.102,69107.92202380953,5229.845,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-03-01,12508.857,3,2019,4,1,603174.959,69107.92202380953,4169.619,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-04-01,13840.232,4,2019,0,2,617015.191,69107.92202380953,3460.058,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-05-01,14660.572,5,2019,2,2,631675.763,69107.92202380953,2932.1144,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-06-01,14046.485,6,2019,5,2,645722.248,69107.92202380953,2341.0808333333334,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-07-01,15040.807,7,2019,0,3,660763.055,69107.92202380953,2148.6867142857145,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-08-01,14553.108,8,2019,3,3,675316.163,69107.92202380953,1819.1385,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-09-01,13890.058,9,2019,6,3,689206.221,69107.92202380953,1543.339777777778,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-10-01,14550.239,10,2019,1,4,703756.46,69107.92202380953,1455.0239,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-11-01,14000.038,11,2019,4,4,717756.498,69107.92202380953,1272.7307272727273,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2019-12-01,14788.264,12,2019,6,4,732544.762,69107.92202380953,1232.3553333333332,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-01-01,14414.927,1,2020,2,1,746959.689,105248.68642857143,14414.927,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-02-01,13354.385,2,2020,5,1,760314.074,105248.68642857143,6677.1925,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-03-01,15150.256,3,2020,6,1,775464.33,105248.68642857143,5050.085333333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-04-01,14737.223,4,2020,2,2,790201.553,105248.68642857143,3684.30575,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-05-01,15023.798,5,2020,4,2,805225.351,105248.68642857143,3004.7596000000003,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-06-01,13698.469,6,2020,0,2,818923.82,105248.68642857143,2283.0781666666667,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-07-01,14719.464,7,2020,2,3,833643.284,105248.68642857143,2102.7805714285714,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-08-01,14803.056,8,2020,5,3,848446.34,105248.68642857143,1850.382,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-09-01,13977.203,9,2020,1,3,862423.543,105248.68642857143,1553.0225555555555,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-10-01,14324.473,10,2020,3,4,876748.016,105248.68642857143,1432.4473,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-11-01,13631.268,11,2020,6,4,890379.284,105248.68642857143,1239.206181818182,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-12-01,12937.112,12,2020,1,4,903316.396,105248.68642857143,1078.0926666666667,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-01-01,12473.477,1,2021,4,1,915789.873,131262.01733333332,12473.477,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-02-01,11161.485,2,2021,0,1,926951.358,131262.01733333332,5580.7425,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-03-01,12449.701,3,2021,0,1,939401.059,131262.01733333332,4149.900333333333,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-04-01,12827.834,4,2021,3,2,952228.893,131262.01733333332,3206.9585,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-05-01,12210.298,5,2021,5,2,964439.191,131262.01733333332,2442.0596,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-06-01,15713.73,6,2021,1,2,980152.921,131262.01733333332,2618.955,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-07-01,17018.149,7,2021,3,3,997171.07,131262.01733333332,2431.164142857143,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-08-01,17928.683,8,2021,6,3,1015099.753,131262.01733333332,2241.085375,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-09-01,17895.206,9,2021,2,3,1032994.959,131262.01733333332,1988.356222222222,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-10-01,19329.699,10,2021,4,4,1052324.658,131262.01733333332,1932.9699,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-11-01,18158.088,11,2021,0,4,1070482.746,131262.01733333332,1650.7352727272728,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2021-12-01,18469.256,12,2021,2,4,1088952.002,131262.01733333332,1539.1046666666668,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-01-01,17679.081,1,2022,5,1,1106631.083,103872.94403571429,17679.081,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-02-01,16770.491,2,2022,1,1,1123401.574,103872.94403571429,8385.2455,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-03-01,18396.818,3,2022,1,1,1141798.392,103872.94403571429,6132.272666666667,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-04-01,16018.005,4,2022,4,2,1157816.397,103872.94403571429,4004.50125,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-05-01,16258.247,5,2022,6,2,1174074.644,103872.94403571429,3251.6494,Very high
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-06-01,14397.742,6,2022,2,2,1188472.386,103872.94403571429,2399.623666666667,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-07-01,15579.232,7,2022,4,3,1204051.618,103872.94403571429,2225.6045714285715,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-08-01,15321.047,8,2022,0,3,1219372.665,103872.94403571429,1915.130875,High
25,Energías alternativas,438,Energía biogás,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2022-09-01,14931.028,9,2022,3,3,1234303.693,103872.94403571429,1659.0031111111111,High
